protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
genus,Providencia,35,Morganellaceae,1,26.91,3.2,15.96,18.22,13.07,22.03,6.75,22.03,17.11,33.26,8.36,14.32,12.97,14.63,14.17,20.68,17.37,21.04,4.34,9.78
genus,Salmonella,298,Enterobacteriaceae,1,29.83,3.53,15.98,17.12,11.89,22.56,6.98,18.3,13.26,32.66,8.51,11.77,13.65,13.39,17.25,17.88,16.9,21.45,4.65,8.81
genus,Serratia,95,Yersiniaceae,1,33.69,3.32,16.46,17.1,12.09,24.53,7.18,17.35,12.27,36.17,8.21,11.37,15,15.73,19.03,18.77,16.3,22.16,4.64,9.2
genus,Shigella,44,Enterobacteriaceae,1,28.6,3.28,15.03,16.74,10.8,21.26,6.11,17.2,13.36,31.09,8.14,11.71,12.87,13.58,16.59,17.02,17.11,20.16,4.34,8.21
genus,Xenorhabdus,32,Morganellaceae,1,26.98,3.53,17,19.75,12.93,22.52,7.94,22.52,16.8,34.75,8.24,14.64,14.02,15.51,16.96,20.87,17.66,20.87,4.42,10.39
genus,Yersinia,26,Yersiniaceae,1,31.74,3.43,17.66,18.34,12.63,24.62,7.53,20.9,14.76,36.96,8.61,14.21,14.87,16.73,17.86,21.72,18.65,22.85,4.71,9.87
genus,Edwardsiella,7,Hafniaceae,1,36.14,4.1,17.38,16.73,11.74,25.28,7.87,18.24,10.87,38.41,8.58,11.04,15.54,16.67,21.96,19.7,16.8,21.92,4.76,9.61
genus,Arsenophonus,9,Morganellaceae,1,20.15,3.07,13.37,15.14,10.84,16.69,6.06,23.07,17.58,28.04,6.75,14.33,10.08,12.21,12.97,16.45,14.2,15.84,3.19,9.09
genus,Aeromonas,81,Aeromonadaceae,1,32.96,3.4,16.41,18.79,11.48,24.75,7.46,16.12,12.82,37.49,8.26,9.79,14.88,15.06,18.61,18.23,15.41,21.49,4.82,8.44
genus,Photobacterium,52,Vibrionaceae,1,29.68,3.57,18.16,18.9,13.92,23.36,7.46,22.08,16.57,34.83,8.96,14.42,13.46,15.54,14.7,21.39,18.72,22.83,4.53,10.22
genus,Vibrio,360,Vibrionaceae,1,28.38,3.48,18.34,21.21,13.79,22.51,7.66,21.15,17.45,34.43,8.82,14.19,12.95,15.83,14.96,22.47,18.06,23.45,4.22,10.34
genus,Aliivibrio,12,Vibrionaceae,1,25.9,3.4,18.6,21.69,14.34,21.52,7.32,23.58,19.72,34.1,8.72,16.23,12.22,14.12,13.42,23.45,18.91,22.02,4.03,10.72
genus,Grimontia,6,Vibrionaceae,1,30.56,3.38,19.45,21.8,13.83,24.29,7.24,19.86,16.42,34.13,9,13.64,13.74,13.47,15.99,21.81,18.46,24.32,4.28,9.75
genus,Plesiomonas,2,,1,35.31,3.97,17.67,18.87,12.54,24.15,8.33,18.63,13.04,39.08,8.79,12.34,15.9,18.42,19.68,21.01,17.96,23.35,4.88,9.84
genus,Aggregatibacter,7,Pasteurellaceae,1,28.91,3.36,17.02,20.81,14.77,22.32,7.35,22.24,20.07,35.64,7.95,15.8,12.88,16.5,15.13,18.84,17.44,22.38,4,10.69
genus,Actinobacillus,15,Pasteurellaceae,1,28.53,3.2,16.41,20.71,14.41,22.05,6.72,22.15,20.26,33.88,7.8,15.7,12.19,15.63,14.39,18.99,17.5,22.12,3.79,10.36
genus,Haemophilus,27,Pasteurellaceae,1,27.45,3.23,16.44,21.02,14.35,21.65,6.65,22.19,20.55,33.78,7.68,15.77,12.11,15.19,14.22,19.04,16.98,21.64,3.74,10.26
genus,Avibacterium,5,Pasteurellaceae,1,27,3.15,15.53,19.56,13.61,21.06,6.45,21.37,18.97,33.17,7.4,14.99,12.11,16.69,13.76,17.82,16,20.4,3.71,10.1
genus,Histophilus,1,Pasteurellaceae,1,32.93,3.18,21.34,25.08,15.89,30.16,7.52,28.16,30.38,37.86,7.74,23.69,12.75,18.7,15.38,27.25,24.6,25.47,3.87,12.68
genus,Glaesserella,3,Pasteurellaceae,1,28.72,3.23,17.3,21.96,14.68,23.14,6.94,22.77,21.27,34.8,7.77,16.28,12.86,16.75,14.98,20.18,18.37,22.86,3.98,10.9
genus,Pasteurella,13,Pasteurellaceae,1,25.11,3.1,15.28,19.52,13.19,19.94,6.37,21.95,19.56,32.25,7.18,14.95,11.25,15.11,13.62,18.1,16.36,20.16,3.5,9.84
genus,Gallibacterium,5,Pasteurellaceae,1,28.66,3.42,17.45,20.21,14.81,22.62,7.09,24.9,20.52,36.42,7.8,16.72,12.87,18.67,14.55,20.17,18.54,22.27,4.05,11.5
genus,Rodentibacter,12,Pasteurellaceae,1,26.43,3.11,15.96,20.74,14.36,21.78,6.63,22.57,20.17,33.48,7.71,16.08,12.02,15.01,14.25,18.83,17.28,21.04,3.81,10.44
genus,Anaplasma,5,Anaplasmataceae,1,31.34,6.47,19.13,22.26,13.86,27.32,8.12,21.61,19.52,33.67,9.09,12.88,13.09,10.72,19.72,29.12,17.51,30.48,2.86,10.89
genus,Bartonella,76,Bartonellaceae,1,27.7,3.14,17.17,19.6,14.2,23.08,7.33,23.86,19.53,31.54,7.93,13.95,12.83,12.18,17,20.68,17.27,21.11,3.48,9.06
genus,Coxiella,7,Coxiellaceae,1,22.21,3.87,13.84,18.31,13.66,19.79,7.45,25.61,20.29,33.15,7.21,13.69,12.52,12.59,16.9,18.98,16.06,20.01,3.42,10.3
genus,Ehrlichia,7,Anaplasmataceae,1,19.06,5.94,19.75,19.87,15.78,19.62,7.7,34.08,25.7,33.91,8.35,23.1,10.81,12.01,12.54,29.07,17.41,24.09,2.24,13.88
genus,Rickettsia,46,Rickettsiaceae,1,18.84,2.77,13.98,16.95,12.74,15.92,5.11,26.44,22.22,27.82,6.02,17.22,9.51,8.91,10.32,18.58,14.58,16.04,2.2,10.14
genus,Orientia,2,Rickettsiaceae,1,19.01,4.32,14.61,16.65,13.23,15.06,6.31,31.47,24.55,30.75,6.33,21.38,8.7,12.53,10.25,22.67,15.4,17.14,2.43,12.26
genus,Chlamydia,19,Chlamydiaceae,1,26.08,6.02,16.95,24.12,17.88,23.35,8.94,26.68,22.97,41.99,7.31,15.08,16.38,15.39,16.87,30.96,20.18,22.6,3.69,12.32
genus,Bacteroides,206,Bacteroidaceae,1,26.41,4.89,21,25.12,17,25.9,7.24,26.08,24.98,34.4,10.39,19.3,13.99,13.1,17.82,23.21,20.98,24.36,4.86,17.22
genus,Phocaeicola,13,,1,26.21,4.87,21.02,25.02,16.8,25.47,7.29,25.31,24.73,33.94,10.26,19.14,13.9,13.11,18.1,22.75,21.07,23.82,4.95,17
genus,Parabacteroides,49,Tannerellaceae,1,25.83,4.31,21.09,24.69,17.49,25.44,6.62,25.95,24.81,34.45,9.91,19.03,14.34,12.76,17.27,23.52,20.97,24.1,4.7,16.67
genus,Sebaldella,1,Leptotrichiaceae,1,17.64,2.27,16.71,23.52,14.08,22.23,3.91,28.31,27.3,26.92,7.59,19.94,8.17,6.7,9.97,19.34,16.42,18.46,2.24,13.48
genus,Butyrivibrio,47,Lachnospiraceae,1,24.51,4.67,22.26,24.83,14.74,23.67,5.48,26.45,24.17,28.35,10.29,16.29,10.43,8.83,13.61,21.16,18.05,23.2,2.97,14.99
genus,Fibrobacter,38,Fibrobacteraceae,1,30.95,4.89,21.92,24.44,17.83,26.49,6.38,22.24,25.17,32.42,9.47,17.2,14.25,11.08,16.81,25.1,19.32,25.79,4.71,13.48
genus,Porphyromonas,31,Porphyromonadaceae,1,28.97,3.65,20.12,25.49,15.36,26.32,7.92,24.17,20.69,38.78,9.29,14.67,15.88,13.59,21.24,25.12,20.95,23.96,4.14,15.59
genus,Prevotella,156,Prevotellaceae,1,26.86,4.69,20.94,22.03,15.59,24.39,7.7,23.93,23.3,32.04,10.38,18.21,12.99,12.82,17.99,21.49,20.53,23.46,4.36,15.64
genus,Wolinella,1,Helicobacteraceae,1,25.17,3.03,13.84,26.43,15.34,22.66,6.63,22.65,21.48,36.89,7.81,10.94,11.94,10.14,16.02,22.14,13.52,18.75,3.14,10.59
genus,Oxalobacter,1,Oxalobacteraceae,1,29.09,3.32,17.89,20.07,12.78,24.5,6.42,19.58,17.52,30.37,8.73,13.02,13.81,11.16,18.14,19.32,16.92,21.72,3.98,9.4
genus,Fusobacterium,52,Fusobacteriaceae,1,18.39,3.04,17.55,25.57,15.43,21.41,4.34,31.07,31.01,29.93,8.2,19.08,8.97,7.51,11.27,18.87,15.96,20.14,2.15,13.68
genus,Faecalibacterium,29,Oscillospiraceae,1,31.49,5.47,17.79,20.58,11.88,23.32,5.97,17.21,16.44,30.8,8.81,11.12,12.79,11.39,16.34,16.88,17.32,22.31,3.28,11.27
genus,Syntrophomonas,3,Syntrophomonadaceae,1,23.78,3.62,15.65,20.86,11.41,21.36,5.16,22.81,17.8,30.29,8.13,13.15,11.8,11.39,15.18,17.5,14.04,19.87,2.91,10.51
genus,Pectinatus,5,Selenomonadaceae,1,25.56,4.1,17.4,18.46,13.18,20.82,6.17,27.78,23.76,29.04,9.14,16.74,10.91,10.93,12.32,18.59,17.14,20,2.72,11.96
genus,Ruminobacter,2,Succinivibrionaceae,1,24.76,4.97,20.44,22.83,14.56,22.31,6.35,24.17,22.35,30.32,8.8,17.91,11.87,9.88,16.41,24.1,17.7,23.17,2.91,12.99
genus,Dichelobacter,1,Cardiobacteriaceae,1,35.79,3.91,19.29,21.82,14.91,22.41,9.25,23.86,18.35,36.72,8.28,14.12,14.29,17.78,19.29,19.59,18.15,21.73,4.19,11.21
genus,Desulfocurvibacter,1,Desulfovibrionaceae,1,34.77,4.09,17.35,21.53,12.54,26.91,6.74,15.82,13.1,37.11,8.83,8.63,16.13,11.61,23.08,18.72,15.68,23.28,4.14,8.13
genus,Desulfovibrio,61,Desulfovibrionaceae,1,37.16,4.82,18.1,20.68,12.89,27.33,7.12,15.96,13.67,36.35,8.76,9.74,17.16,11.1,22.25,18.17,16.76,23.85,4.06,8.44
genus,Maridesulfovibrio,6,Desulfovibrionaceae,1,26.72,4.45,18.82,22.79,14.74,24.67,6.17,23.07,21.55,32.81,9.54,13.49,13.74,10.09,15.69,22.35,16.73,22.82,3.55,9.8
genus,Thermodesulfobacterium,6,Thermodesulfobacteriaceae,1,17.98,3.45,13.12,26.74,17.37,19.92,4.71,25.94,30.19,35.69,5.32,12.19,13.41,8.34,12.5,15.98,13.67,20.7,3.2,12.19
genus,Desulfuromonas,7,Desulfuromonadaceae,1,33.1,4.14,17.85,21.88,13.13,26.6,6.97,17.81,12.92,38.16,7.28,9.66,15.61,12.8,22.35,18.1,16.59,23.6,3.62,8.62
genus,Desulfobulbus,10,Desulfobulbaceae,1,32.44,4.34,18.44,22.42,14.05,26.77,7.86,21.07,15.05,38.18,8.71,10.95,16.02,14.33,22.13,19.85,18.59,24.32,3.83,9.5
genus,Desulfococcus,2,Desulfobacteraceae,1,33.01,4.36,20.1,20.99,14.7,26.99,7.24,21.51,16.45,32.96,9.42,11.21,16.35,10.13,22.33,18.16,18.65,25.08,3.98,9.88
genus,Desulfomicrobium,6,Desulfomicrobiaceae,1,39.92,5.38,20.69,25.25,15.99,32.15,7.57,21.75,16.04,44.92,11.34,11.24,18.72,14.41,26.12,24.2,19.09,28.32,4.54,9.46
genus,Acidaminococcus,12,Acidaminococcaceae,1,28.57,4.47,19.13,23.04,13.2,27.33,7.85,22.54,21.85,34.1,10.3,12.35,14.5,10.75,16.72,19.06,18.29,24.7,3.31,12.27
genus,Megasphaera,28,Veillonellaceae,1,28.66,4.37,18.29,19.4,12.07,24.34,7.06,21.71,18.24,28.72,9.28,11.68,12.22,11.6,15.68,17.04,18.14,23.05,3.1,11.57
genus,Nitrobacter,4,Bradyrhizobiaceae,1,36.38,2.52,17.55,16.34,11.11,24.48,6.25,16.24,11.12,29.1,7.08,8.58,15.67,9.59,22.75,17.47,16.34,22.1,3.9,6.64
genus,Nitrosomonas,31,Nitrosomonadaceae,1,28.44,3.15,16.75,18.66,12.64,21.69,7.84,21.24,14.74,32.98,7.67,12.62,13.6,13.68,17.74,19.24,16.9,20.22,4.06,9.07
genus,Acidithiobacillus,17,Acidithiobacillaceae,1,32.09,2.67,14.89,16.16,10.55,23.4,7.94,15.78,9.71,32.28,7.41,8.71,15.01,12.93,19.53,16.36,14.36,20,4.73,7.84
genus,Starkeya,6,Xanthobacteraceae,1,42.28,2.39,17.24,18.15,11.66,28.21,6.23,15.58,9.15,32.73,7.31,7.34,17.65,8.67,23.19,15.95,16.41,24.67,4.15,6.85
genus,Thiobacillus,3,Thiobacillaceae,1,29.93,2.49,13.98,14.37,8.94,19.63,6.37,12.4,9.09,27.54,6.39,7.24,12.94,10.06,17.48,13.04,13.06,18.1,4,6.32
genus,Thiomonas,12,,1,41.78,2.93,16.43,15.52,10.82,25.89,7.73,13.74,9.32,36.12,7.65,7.92,17.56,14.93,22.49,17.07,15.97,23.22,4.99,7.02
genus,Halothiobacillus,5,Halothiobacillaceae,1,37.32,2.51,20.34,20.93,11.73,26.82,7.87,17.24,9.77,35.05,8.07,9.22,16.93,12.7,24.16,17.6,17.27,24.18,4.71,7.56
genus,Thermithiobacillus,1,Thermithiobacillaceae,1,38.11,2.56,15.77,17.98,10.68,25.37,7.15,13.54,8.47,35.6,6.9,7.47,16.63,13.17,23.87,14.4,13.55,22.14,4.29,7.58
genus,Thiomicrospira,8,Piscirickettsiaceae,1,30.88,2.63,19.02,20.11,13.28,22.7,7.85,19.64,15.9,35.78,8.83,13.12,13.97,18.38,16.25,19.52,17.66,22.93,4.56,9.5
genus,Hydrogenobacter,3,Aquificaceae,1,18.06,2.87,13.85,24.27,14.13,20.31,5.15,20.51,22.86,32.71,6.74,9.31,11.88,7.84,16.06,16.97,12.19,22.49,3.02,12.31
genus,Neorickettsia,5,Anaplasmataceae,1,22.6,5.15,15.66,21.1,15.6,21.28,6.33,24.11,21.38,33.39,7.31,13.39,11.19,9.05,15.99,25.56,15.51,24.23,2.19,9.93
genus,Wolbachia,63,Anaplasmataceae,1,18.43,4.08,15.58,20.47,13.46,17.84,5.88,26.87,25.2,29.07,6.55,17.39,9.32,9.41,11.95,22.53,14.04,19.6,2.41,10.43
genus,Bdellovibrio,7,Bdellovibrionaceae,1,24.92,2.92,15.5,19.55,15.01,21.72,5.88,19.01,20.74,30.85,8.06,13.31,13.07,12.45,14.11,21.34,16.97,21.65,3.87,9.7
genus,Bacteriovorax,5,Bacteriovoracaceae,1,20.1,3.36,17.79,22.12,16.45,19.69,6.12,23.31,25.81,30.64,7.56,16.75,10.3,10.05,12.39,23.01,16.66,19.68,2.8,11.62
genus,Herbaspirillum,48,Oxalobacteraceae,1,39.25,2.85,17.05,17.28,11.87,25.94,7.22,16.86,12.24,34.83,8.44,9.98,15.66,13.99,20.68,19.05,16.71,23.85,4.3,8.05
genus,Oceanospirillum,6,Oceanospirillaceae,1,29.68,3.23,18.53,21.4,12.55,22.84,7.47,19.52,15.35,35.82,8.5,12.37,13.62,16.95,16.84,21.62,16.91,22,4.07,9.18
genus,Selenomonas,28,Selenomonadaceae,1,34.03,3.71,18.31,22.34,12.39,25.14,7.11,20.49,16.05,30.68,9.68,10.88,12.6,10.48,19.36,16.93,18.03,23.48,3.07,11.01
genus,Cellulophaga,14,Flavobacteriaceae,1,23.35,2.55,19.73,22.7,17.99,22.45,5.89,27.52,27.81,32.81,7.24,22.12,11.78,11.45,11.03,22.9,21.98,21.99,3.73,14.54
genus,Saccharicrinis,3,Marinilabiliaceae,1,24.31,3.26,21.42,24,18.23,25.11,7.36,28.78,27.88,34.13,9.21,22.45,13.13,13.13,13.81,25.36,20.35,24.01,4.59,16.32
genus,Pedobacter,127,Sphingobacteriaceae,1,26.04,2.6,18.64,19.86,17.34,23.73,6.13,25.66,26.02,33.34,7.69,20.47,12.97,12.78,12.99,22.52,20.31,21.65,4.03,14.39
genus,Cytophaga,3,Cytophagaceae,1,24.49,3.27,18.85,21.6,17.56,23.43,6.54,27.05,25.02,32.41,7.91,20.08,12.82,12.21,12.12,24.05,22.59,22.67,3.99,15.14
genus,Aquimarina,37,Flavobacteriaceae,1,20.23,2.65,19.72,22.48,17.62,21.93,6.13,28.99,27.11,31.24,6.87,21.7,11.54,11.89,11.81,23.19,21.27,20.65,3.68,14.5
genus,Leeuwenhoekiella,9,Flavobacteriaceae,1,25.55,2.37,20.56,24.01,17.93,23.23,6.08,25.35,24.38,34.1,7.35,20,12.64,13.18,13.38,22.44,20.96,21.82,3.88,14.66
genus,Marinilabilia,2,Marinilabiliaceae,1,24.58,2.83,22.28,27.41,19.81,27.28,7.49,26.89,25.19,35.48,9.48,21.03,15.1,13.24,16.81,25.66,20.25,25.14,5,14.93
genus,Breznakibacter,1,Marinilabiliaceae,1,27.1,3.71,20.4,21.16,16.8,25.38,8.44,24.54,21.17,34.18,10.25,18.89,14.27,14.28,17.02,23.2,21,25.67,4.63,13.92
genus,Solitalea,3,Sphingobacteriaceae,1,24.72,2.96,18.3,21,17.55,23.25,6.12,26.07,25.87,32.71,7.97,20.57,12.86,12.54,12.6,23.13,20.31,22.58,3.95,14.22
genus,Eisenibacter,1,Microscillaceae,1,29.89,2.8,16.42,21.06,15.43,22.23,7.47,21.07,17.41,37.05,7.48,14.95,14.71,19.42,17.34,19.01,19.02,21.39,4.78,13.86
genus,Flexibacter,1,Flexibacteraceae,1,29.1,3.07,17.32,20.36,16.77,22.7,6.47,23.24,22.6,33.37,7.78,19.36,13.06,15.44,13.98,22.43,21.67,23.18,4.2,14.34
genus,Bernardetia,1,Bernardetiaceae,1,20.07,2.65,18,25.39,18.9,19.36,5.61,28.17,28.2,31.92,7.14,21.68,10.67,13.5,12.04,22.85,20.57,19.16,3.69,14.27
genus,Hugenholtzia,1,Bernardetiaceae,1,28.38,2.87,17.02,25.35,19.84,21.34,6.52,23.71,25.02,38.53,6.78,18.09,13.39,17.96,15.17,20.84,19.75,20.48,4.36,14.04
genus,Thermoflexibacter,1,Thermoflexibacteraceae,1,24.77,3.01,17.64,24.28,19.31,22.79,6.49,28.12,27.66,35.23,7.72,21.37,12.95,15.63,14,22.05,20.19,21.99,4.28,15.17
genus,Chitinophaga,57,Chitinophagaceae,1,31.12,3.12,19.81,20.13,17.16,26.89,7.66,24.63,22.48,35.94,9.11,19.5,16.1,15.52,17.03,22.89,23.15,24.61,4.98,15.84
genus,Marivirga,5,Marivirgaceae,1,23.05,2.4,19.97,25.67,18.66,22.92,6.23,27.87,25.97,33.74,7.93,21.13,12.09,13.13,12.54,24.63,18.64,21.4,3.89,14.44
genus,Saprospira,1,Saprospiraceae,1,30.89,3.44,18.49,25.78,17.19,24.06,6.23,20.99,22.77,41.24,7.88,16.1,14.85,19.75,16.36,23.41,15.31,18.64,4.99,15.05
genus,Weeksella,3,Weeksellaceae,1,23.48,3.18,17.38,29.35,18.99,23.93,8.89,33.89,26.88,36.56,10.72,23.51,12.61,18.66,14.29,25.73,18.69,23.63,2.94,16.17
genus,Bergeyella,2,Weeksellaceae,1,22.1,2.42,17.61,23.96,17.86,21.81,6.53,27.24,28.23,31.06,7.91,20.02,11.85,12.83,12.45,21.86,18.45,20.01,3.45,14.46
genus,Capnocytophaga,35,Flavobacteriaceae,1,23.24,2.87,17.47,23.31,17.23,21.41,6.4,25.32,26.6,32.12,7.28,19.18,12.53,13.49,13.22,20.45,21.06,21.79,3.7,15.56
genus,Beggiatoa,4,Thiotrichaceae,1,26.78,3.32,17.98,20.07,13.25,20.04,8.48,23.98,18.1,36.15,7.41,13.56,13.97,16.91,15.19,18.94,19.89,21.04,4.07,10.78
genus,Marinoscillum,2,Reichenbachiellaceae,1,27.72,2.68,22.92,25.52,18.36,27.94,7.65,25.49,22.14,36.36,8.75,19.26,14.74,14.55,15.67,26.47,22.65,25.57,5.02,15.7
genus,Microscilla,2,Microscillaceae,1,23.55,2.73,18.49,21.98,15.28,22.47,7.95,22.21,25.13,31.33,7.48,18.37,12.32,15.56,14.38,21.51,19.91,22.15,5.04,14.46
genus,Thiothrix,8,Thiotrichaceae,1,31.7,3.1,17.2,18.24,11.91,22.95,7.6,17.08,14.01,34.41,8.01,11.81,14.59,15.19,17.14,17.92,18.1,21.7,4.45,9.29
genus,Afipia,19,Bradyrhizobiaceae,1,37.52,2.52,17.13,16.19,11.77,25.54,6.18,17.2,12.26,29.98,7.69,8.83,15.95,9.7,20.88,17.63,16.88,23.05,3.99,7
genus,Erythrobacter,45,Erythrobacteraceae,1,40.17,2.63,19.12,19.84,11.48,27.66,5.97,15.79,9.62,30.63,7.76,8.1,15.96,9.82,21.84,16.46,16.05,21.74,4.48,6.81
genus,Marichromatium,5,Chromatiaceae,1,42.98,3.47,19.55,22.39,10.78,28.13,8.06,15.11,6.62,40.77,6.82,7.03,18.33,11.85,29.42,15.62,16.56,24.34,4.71,7.49
genus,Allochromatium,4,Chromatiaceae,1,37.91,3.33,19.6,21.52,11.35,25.59,7.91,16.83,8.9,39.21,6.9,8.5,17.83,13.24,26.58,17.53,17.67,22.88,4.8,7.92
genus,Thermochromatium,1,Chromatiaceae,1,36.97,3.49,18.8,21.72,11.26,26.58,7.83,17.16,8.82,39.85,6.77,7.9,18.67,12.46,28,16.71,16.65,23.1,4.9,7.9
genus,Halorhodospira,4,Ectothiorhodospiraceae,1,39.12,3.06,18.33,24.62,9.99,27.97,7.89,14.31,6.88,35.43,6.35,7.13,16.94,13.23,27.7,16.28,15.34,23.35,4.64,8.03
genus,Ectothiorhodospira,7,Ectothiorhodospiraceae,1,34.56,3.11,19.38,21.23,11.04,27.14,8.66,15.21,8.47,36.97,8.49,8.11,17.34,13.46,26.61,16.21,16.35,24.2,4.53,7.53
genus,Thiococcus,1,Chromatiaceae,1,41.09,3.27,18.7,20,10.54,27.36,7.16,14.69,6.96,37.15,6.07,6.39,18.08,10.56,28.02,14,15.34,23.06,4.69,7.52
genus,Thiocapsa,5,Chromatiaceae,1,37.12,3.25,19.23,19.94,11.19,26.27,7.19,16,8.17,36.46,7.06,7.48,17.74,10.96,26.14,16.84,16.5,23.1,4.69,7.49
genus,Rhodobacter,29,Rhodobacteraceae,1,43.43,2.84,18.24,18.96,11.4,28.73,6.57,15.38,9.19,33.69,8.5,7.27,17.65,9.63,23.58,15.26,17.17,23.36,4.89,6.66
genus,Cereibacter,5,Rhodobacteraceae,1,44.19,2.78,17.67,19.35,11.24,28.96,6.39,14.75,7.65,34.88,8.15,6.64,18.01,9.39,25.18,15.61,16.7,23.29,4.54,6.15
genus,Rhodocyclus,2,Rhodocyclaceae,1,45.35,3.46,18.52,20.04,12.29,27.64,7.18,15.88,10.39,37.94,6.86,8.6,17.27,12.12,25.54,18.79,15.99,24.47,4.51,7.46
genus,Rhodomicrobium,4,Hyphomicrobiaceae,1,41.02,2.75,17.59,18.77,12.28,26.77,6.25,16.69,11.75,31.85,6.99,8.38,16.77,9.67,22.76,17.52,16.33,22.61,4.07,7.35
genus,Rhodopila,1,Acetobacteraceae,1,41.19,3,16.94,14.93,10.23,26.32,6.89,14.21,7.28,31.58,7.42,7.31,17.98,10.21,23.64,14.73,16.42,22.81,4.52,6.35
genus,Rhodoblastus,2,Beijerinckiaceae,1,43,2.99,17.6,17.65,12.19,25.95,6.05,14.94,11.06,32.17,6.58,8.2,16.32,9.67,22.65,16.86,14.96,22.01,3.89,6.5
genus,Rhodopseudomonas,13,Bradyrhizobiaceae,1,40.08,2.63,17.8,16.32,11.37,26.1,6.18,16.46,11.03,31.19,7.37,8.16,16.57,10.21,21.78,17.28,16.85,23.33,3.99,6.96
genus,Blastochloris,3,Blastochloridaceae,1,45.28,2.64,18.28,17.9,11.39,27.52,6.18,15.11,9.4,32.61,6.84,7,18,8.86,25.1,15.54,17.07,25.56,4.01,6.3
genus,Afifella,3,Afifellaceae,1,41.09,2.57,17.67,21.41,12.18,27.5,6.35,16.09,9.96,33.01,7.53,7.41,16.58,9.07,23.5,17.05,15.87,23.36,4,6.84
genus,Pararhodospirillum,2,Rhodospirillaceae,1,43.38,2.98,18.92,18.82,10.71,29.21,7,13.6,7.94,37.69,7.17,7.03,19.71,10.25,26.05,16.68,18.6,26.46,4.37,6.15
genus,Rhodospirillum,2,Rhodospirillaceae,1,44.08,2.74,19.23,18.26,10.94,30.05,6.35,14.31,8.23,36.33,7.15,6.69,19.19,9.55,26.08,15.78,17.63,25.11,4.29,6.43
genus,Rhodothalassium,1,Rhodothalassiaceae,1,51.87,2.62,24.64,18.32,11.73,31.77,7.21,13.9,8.19,36.46,7.51,7.41,20.14,11.05,28.84,15.43,19.38,27.09,4.66,7.3
genus,Rhodovibrio,2,Rhodospirillaceae,1,38.98,2.67,19.05,17.94,9.88,26.44,6.59,12.92,8.43,31.32,6.86,7.29,16.35,11.98,24.02,14.75,16.7,22.94,4.18,6.86
genus,Chlorobium,8,Chlorobiaceae,1,29.42,3.45,17.09,22.3,14.13,24.94,7.03,21.17,16.58,33.9,8.31,12.06,13.97,10.63,19.17,22.48,17.81,22.58,3.46,9.86
genus,Chlorobaculum,5,Chlorobiaceae,1,29.12,3.42,16.73,21.48,13.54,23.73,6.48,19.56,16.08,31.31,8.33,10.68,13.96,9.87,18.94,19.98,15.65,21.94,3.53,8.95
genus,Prosthecochloris,9,Chlorobiaceae,1,27.49,3.58,18.19,22.35,13.75,24.61,7.14,20.38,15.55,32.7,8.5,11.16,13.81,10.63,19.78,21.21,16.74,22.88,3.44,9.81
genus,Pelodictyon,2,Chlorobiaceae,1,28.94,3.4,16.79,21.8,13.7,24.39,6.89,20.45,15.84,33.26,8.4,11.01,14,10.31,19.17,21.29,16.86,21.82,3.46,9.36
genus,Chloroflexus,5,Chloroflexaceae,1,40.93,2.92,18.06,19.61,12.21,27.17,7.67,21.51,6.78,40.78,7.23,9.88,21.23,14.94,27.44,17.43,21.2,26.92,5.74,9.78
genus,Aphanothece,3,Aphanothecaceae,1,26.36,3.05,15.23,18.73,11.4,22.57,5.64,19.29,12.79,35.72,5.5,11.99,15.72,14.72,17.57,18.74,16.67,19.36,4.57,8.5
genus,Chlorogloeopsis,1,Chlorogloeopsidaceae,1,25.56,3.25,14.34,19.57,12.47,20.14,5.85,20.93,15.05,33.84,5.8,13.38,14.49,16.73,16.18,19.26,17.36,20.83,4.51,9.59
genus,Microcystis,10,Microcystaceae,1,23.96,2.95,14.67,19,11.63,20.22,5.16,20.46,14.21,33.91,5.14,12.5,14.31,14.76,16.09,18.24,15.8,18.09,4.36,9.1
genus,Synechococcus,117,Synechococcaceae,1,30.01,3.41,15.01,16.88,9.46,23.35,5.9,13.46,8.28,35.65,5.65,8.04,16.14,14.32,19.96,18.17,14.18,19.78,4.99,5.99
genus,Synechocystis,12,Merismopediaceae,1,26.34,3.16,15.7,18.89,12.43,22.59,5.86,19.7,13.32,35.42,6.11,12.73,15.81,17.35,15.76,18.35,17.2,20.73,4.78,9.14
genus,Planktothrix,11,Microcoleaceae,1,24.01,3.3,16.67,22.04,13.44,21.72,5.93,24.47,17.11,37.37,5.92,15.87,16.07,19.05,15.93,21.56,19.06,20.48,4.77,10.62
genus,Trichormus,3,Nostocaceae,1,23.17,2.95,14.43,18.87,11.73,19.82,5.54,21.46,15.15,32.86,5.52,13.98,13.81,16.2,14.57,19.19,17.45,19.71,4.21,9.21
genus,Anabaena,21,Nostocaceae,1,24.49,3.08,15.41,19.89,12.57,20.66,5.84,23.11,16.32,34.57,5.75,15.25,14.55,17.27,15.16,20.08,18.42,20.51,4.46,9.96
genus,Dolichospermum,13,Aphanizomenonaceae,1,22.3,2.96,14.82,19.19,12.16,19.66,5.55,22.9,16.46,32.74,5.62,15.01,13.71,15.92,13.88,19.08,17.46,19.1,4.2,9.62
