Protein_ID,"Phylostratum (ps)",Tax_ID,"Phylostratum name"
AQZ90357.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90358.1,1,131567,"root : Cellular_organisms"
AQZ90359.1,4,4000014,"Bacilli/Erysioperotrichia/Tenericutes : Bacillales/Lactobacillales/Erysipelotrichaceae/Tenericutes"
AQZ90360.1,2,2,"Cellular_organisms : Bacteria"
AQZ90361.1,1,131567,"root : Cellular_organisms"
AQZ90362.1,1,131567,"root : Cellular_organisms"
AQZ90363.1,1,131567,"root : Cellular_organisms"
AQZ90364.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ90365.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ90366.1,2,2,"Cellular_organisms : Bacteria"
AQZ90367.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ90368.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90369.1,1,131567,"root : Cellular_organisms"
AQZ90370.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90371.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ90372.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ90373.1,1,131567,"root : Cellular_organisms"
AQZ90374.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90375.1,1,131567,"root : Cellular_organisms"
AQZ90376.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90377.1,1,131567,"root : Cellular_organisms"
AQZ90378.1,1,131567,"root : Cellular_organisms"
AQZ90379.1,1,131567,"root : Cellular_organisms"
AQZ90380.1,1,131567,"root : Cellular_organisms"
AQZ90381.1,1,131567,"root : Cellular_organisms"
AQZ90382.1,1,131567,"root : Cellular_organisms"
AQZ90383.1,1,131567,"root : Cellular_organisms"
AQZ90384.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90385.1,2,2,"Cellular_organisms : Bacteria"
AQZ90386.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90387.1,1,131567,"root : Cellular_organisms"
AQZ90388.1,1,131567,"root : Cellular_organisms"
AQZ90389.1,4,4000014,"Bacilli/Erysioperotrichia/Tenericutes : Bacillales/Lactobacillales/Erysipelotrichaceae/Tenericutes"
AQZ90390.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ90391.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90392.1,1,131567,"root : Cellular_organisms"
AQZ90393.1,1,131567,"root : Cellular_organisms"
AQZ90394.1,2,2,"Cellular_organisms : Bacteria"
AQZ90395.1,1,131567,"root : Cellular_organisms"
AQZ90396.1,1,131567,"root : Cellular_organisms"
AQZ90397.1,1,131567,"root : Cellular_organisms"
AQZ90398.1,10,4000021,"Bacillus_subtilis_group : Bacillus_subtilis_node"
AQZ90399.1,2,2,"Cellular_organisms : Bacteria"
AQZ90400.1,1,131567,"root : Cellular_organisms"
AQZ90401.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90402.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ90403.1,1,131567,"root : Cellular_organisms"
AQZ90404.1,1,131567,"root : Cellular_organisms"
AQZ90405.1,1,131567,"root : Cellular_organisms"
AQZ90406.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ90407.1,1,131567,"root : Cellular_organisms"
AQZ90408.1,1,131567,"root : Cellular_organisms"
AQZ90409.1,1,131567,"root : Cellular_organisms"
AQZ90410.1,1,131567,"root : Cellular_organisms"
AQZ90411.1,1,131567,"root : Cellular_organisms"
AQZ90412.1,1,131567,"root : Cellular_organisms"
AQZ90413.1,1,131567,"root : Cellular_organisms"
AQZ90414.1,1,131567,"root : Cellular_organisms"
AQZ90415.1,2,2,"Cellular_organisms : Bacteria"
AQZ90416.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ90417.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ90418.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ90419.1,1,131567,"root : Cellular_organisms"
AQZ90420.1,1,131567,"root : Cellular_organisms"
AQZ90421.1,1,131567,"root : Cellular_organisms"
AQZ90422.1,1,131567,"root : Cellular_organisms"
AQZ90423.1,1,131567,"root : Cellular_organisms"
AQZ90424.1,1,131567,"root : Cellular_organisms"
AQZ90425.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ90426.1,1,131567,"root : Cellular_organisms"
AQZ90427.1,1,131567,"root : Cellular_organisms"
AQZ90428.1,1,131567,"root : Cellular_organisms"
AQZ90429.1,1,131567,"root : Cellular_organisms"
AQZ90430.1,2,2,"Cellular_organisms : Bacteria"
AQZ90431.1,1,131567,"root : Cellular_organisms"
AQZ90432.1,2,2,"Cellular_organisms : Bacteria"
AQZ90433.1,1,131567,"root : Cellular_organisms"
AQZ90434.1,1,131567,"root : Cellular_organisms"
AQZ90435.1,2,2,"Cellular_organisms : Bacteria"
AQZ90436.1,1,131567,"root : Cellular_organisms"
AQZ90437.1,1,131567,"root : Cellular_organisms"
AQZ90438.1,1,131567,"root : Cellular_organisms"
AQZ90439.1,1,131567,"root : Cellular_organisms"
AQZ90440.1,1,131567,"root : Cellular_organisms"
AQZ90441.1,1,131567,"root : Cellular_organisms"
AQZ90442.1,1,131567,"root : Cellular_organisms"
AQZ90443.1,1,131567,"root : Cellular_organisms"
AQZ90444.1,1,131567,"root : Cellular_organisms"
AQZ90445.1,1,131567,"root : Cellular_organisms"
AQZ90446.1,1,131567,"root : Cellular_organisms"
AQZ90447.1,1,131567,"root : Cellular_organisms"
AQZ90448.1,1,131567,"root : Cellular_organisms"
AQZ90449.1,1,131567,"root : Cellular_organisms"
AQZ90450.1,1,131567,"root : Cellular_organisms"
AQZ90451.1,1,131567,"root : Cellular_organisms"
AQZ90452.1,1,131567,"root : Cellular_organisms"
AQZ90453.1,1,131567,"root : Cellular_organisms"
AQZ90454.1,1,131567,"root : Cellular_organisms"
AQZ90455.1,2,2,"Cellular_organisms : Bacteria"
AQZ90456.1,1,131567,"root : Cellular_organisms"
AQZ90457.1,2,2,"Cellular_organisms : Bacteria"
AQZ90458.1,1,131567,"root : Cellular_organisms"
AQZ90459.1,1,131567,"root : Cellular_organisms"
AQZ90460.1,1,131567,"root : Cellular_organisms"
AQZ90461.1,1,131567,"root : Cellular_organisms"
AQZ90462.1,1,131567,"root : Cellular_organisms"
AQZ90463.1,1,131567,"root : Cellular_organisms"
AQZ90464.1,1,131567,"root : Cellular_organisms"
AQZ90465.1,1,131567,"root : Cellular_organisms"
AQZ90466.1,1,131567,"root : Cellular_organisms"
AQZ90467.1,1,131567,"root : Cellular_organisms"
AQZ90468.1,1,131567,"root : Cellular_organisms"
AQZ90469.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90470.1,2,2,"Cellular_organisms : Bacteria"
AQZ90471.1,2,2,"Cellular_organisms : Bacteria"
AQZ90472.1,2,2,"Cellular_organisms : Bacteria"
AQZ90473.1,1,131567,"root : Cellular_organisms"
AQZ90474.1,1,131567,"root : Cellular_organisms"
AQZ90475.1,1,131567,"root : Cellular_organisms"
AQZ90476.1,2,2,"Cellular_organisms : Bacteria"
AQZ90477.1,2,2,"Cellular_organisms : Bacteria"
AQZ90478.1,1,131567,"root : Cellular_organisms"
AQZ90479.1,1,131567,"root : Cellular_organisms"
AQZ90480.1,1,131567,"root : Cellular_organisms"
AQZ90481.1,1,131567,"root : Cellular_organisms"
AQZ90482.1,1,131567,"root : Cellular_organisms"
AQZ90483.1,1,131567,"root : Cellular_organisms"
AQZ90484.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90485.1,2,2,"Cellular_organisms : Bacteria"
AQZ90486.1,1,131567,"root : Cellular_organisms"
AQZ90487.1,1,131567,"root : Cellular_organisms"
AQZ90488.1,2,2,"Cellular_organisms : Bacteria"
AQZ90489.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ90490.1,1,131567,"root : Cellular_organisms"
AQZ90491.1,1,131567,"root : Cellular_organisms"
AQZ90492.2,1,131567,"root : Cellular_organisms"
AQZ90493.1,1,131567,"root : Cellular_organisms"
AQZ90494.1,1,131567,"root : Cellular_organisms"
AQZ90495.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ90496.1,2,2,"Cellular_organisms : Bacteria"
AQZ90497.1,1,131567,"root : Cellular_organisms"
AQZ90498.1,1,131567,"root : Cellular_organisms"
AQZ90499.1,1,131567,"root : Cellular_organisms"
AQZ90500.1,1,131567,"root : Cellular_organisms"
AQZ90501.1,1,131567,"root : Cellular_organisms"
AQZ90502.1,1,131567,"root : Cellular_organisms"
AQZ90503.1,1,131567,"root : Cellular_organisms"
AQZ90504.1,1,131567,"root : Cellular_organisms"
AQZ90505.1,2,2,"Cellular_organisms : Bacteria"
AQZ90506.1,2,2,"Cellular_organisms : Bacteria"
AQZ90507.1,2,2,"Cellular_organisms : Bacteria"
AQZ90508.1,2,2,"Cellular_organisms : Bacteria"
AQZ90509.1,2,2,"Cellular_organisms : Bacteria"
AQZ90510.1,2,2,"Cellular_organisms : Bacteria"
AQZ90511.1,1,131567,"root : Cellular_organisms"
AQZ90512.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90513.1,2,2,"Cellular_organisms : Bacteria"
AQZ90514.1,2,2,"Cellular_organisms : Bacteria"
AQZ90515.1,2,2,"Cellular_organisms : Bacteria"
AQZ90516.1,2,2,"Cellular_organisms : Bacteria"
AQZ90517.1,2,2,"Cellular_organisms : Bacteria"
AQZ90518.1,2,2,"Cellular_organisms : Bacteria"
AQZ90519.1,2,2,"Cellular_organisms : Bacteria"
AQZ90520.1,1,131567,"root : Cellular_organisms"
AQZ90521.1,1,131567,"root : Cellular_organisms"
AQZ90522.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ90523.1,2,2,"Cellular_organisms : Bacteria"
AQZ90524.1,2,2,"Cellular_organisms : Bacteria"
AQZ90525.1,2,2,"Cellular_organisms : Bacteria"
AQZ90526.1,2,2,"Cellular_organisms : Bacteria"
AQZ90527.1,1,131567,"root : Cellular_organisms"
AQZ90528.1,1,131567,"root : Cellular_organisms"
AQZ90529.1,1,131567,"root : Cellular_organisms"
AQZ90530.1,1,131567,"root : Cellular_organisms"
AQZ90531.1,1,131567,"root : Cellular_organisms"
AQZ90532.1,1,131567,"root : Cellular_organisms"
AQZ90533.1,1,131567,"root : Cellular_organisms"
AQZ90534.1,1,131567,"root : Cellular_organisms"
AQZ90535.1,1,131567,"root : Cellular_organisms"
AQZ90536.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ90537.1,1,131567,"root : Cellular_organisms"
AQZ90538.1,1,131567,"root : Cellular_organisms"
AQZ90539.1,1,131567,"root : Cellular_organisms"
AQZ90540.1,1,131567,"root : Cellular_organisms"
AQZ90541.1,1,131567,"root : Cellular_organisms"
AQZ90542.1,1,131567,"root : Cellular_organisms"
AQZ90543.1,1,131567,"root : Cellular_organisms"
AQZ90544.1,1,131567,"root : Cellular_organisms"
AQZ90545.1,1,131567,"root : Cellular_organisms"
AQZ90546.1,1,131567,"root : Cellular_organisms"
AQZ90547.1,1,131567,"root : Cellular_organisms"
AQZ90548.1,1,131567,"root : Cellular_organisms"
AQZ90549.1,2,2,"Cellular_organisms : Bacteria"
AQZ90550.1,2,2,"Cellular_organisms : Bacteria"
AQZ90551.1,1,131567,"root : Cellular_organisms"
AQZ90552.1,2,2,"Cellular_organisms : Bacteria"
AQZ90553.1,1,131567,"root : Cellular_organisms"
AQZ90554.1,1,131567,"root : Cellular_organisms"
AQZ90555.1,1,131567,"root : Cellular_organisms"
AQZ90556.1,1,131567,"root : Cellular_organisms"
AQZ90557.1,1,131567,"root : Cellular_organisms"
AQZ90558.1,1,131567,"root : Cellular_organisms"
AQZ90559.1,1,131567,"root : Cellular_organisms"
AQZ90560.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ90561.1,2,2,"Cellular_organisms : Bacteria"
AQZ90562.1,1,131567,"root : Cellular_organisms"
AQZ90563.1,1,131567,"root : Cellular_organisms"
AQZ90564.1,1,131567,"root : Cellular_organisms"
AQZ90565.1,1,131567,"root : Cellular_organisms"
AQZ90566.1,1,131567,"root : Cellular_organisms"
AQZ90567.1,2,2,"Cellular_organisms : Bacteria"
AQZ90568.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ90569.1,1,131567,"root : Cellular_organisms"
AQZ90570.1,2,2,"Cellular_organisms : Bacteria"
AQZ90571.1,2,2,"Cellular_organisms : Bacteria"
AQZ90572.1,1,131567,"root : Cellular_organisms"
AQZ90573.1,1,131567,"root : Cellular_organisms"
AQZ90574.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ90575.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ90576.2,2,2,"Cellular_organisms : Bacteria"
AQZ90577.1,1,131567,"root : Cellular_organisms"
AQZ90578.1,1,131567,"root : Cellular_organisms"
AQZ90579.1,1,131567,"root : Cellular_organisms"
AQZ90580.1,1,131567,"root : Cellular_organisms"
AQZ90581.1,1,131567,"root : Cellular_organisms"
AQZ90582.1,2,2,"Cellular_organisms : Bacteria"
AQZ90583.1,2,2,"Cellular_organisms : Bacteria"
AQZ90584.1,1,131567,"root : Cellular_organisms"
AQZ90585.1,1,131567,"root : Cellular_organisms"
AQZ90586.1,1,131567,"root : Cellular_organisms"
AQZ90587.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ90588.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90589.1,1,131567,"root : Cellular_organisms"
AQZ90590.1,1,131567,"root : Cellular_organisms"
AQZ90591.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ90592.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ90593.1,1,131567,"root : Cellular_organisms"
AQZ90594.1,1,131567,"root : Cellular_organisms"
AQZ90595.1,1,131567,"root : Cellular_organisms"
AQZ90596.1,1,131567,"root : Cellular_organisms"
AQZ90597.1,1,131567,"root : Cellular_organisms"
AQZ90598.1,2,2,"Cellular_organisms : Bacteria"
AQZ90599.1,1,131567,"root : Cellular_organisms"
AQZ90600.1,1,131567,"root : Cellular_organisms"
AQZ90601.1,1,131567,"root : Cellular_organisms"
AQZ90602.1,1,131567,"root : Cellular_organisms"
AQZ90603.1,1,131567,"root : Cellular_organisms"
AQZ90604.1,1,131567,"root : Cellular_organisms"
AQZ90605.1,1,131567,"root : Cellular_organisms"
AQZ90606.1,1,131567,"root : Cellular_organisms"
AQZ90607.1,1,131567,"root : Cellular_organisms"
AQZ90608.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90609.1,1,131567,"root : Cellular_organisms"
AQZ90610.1,1,131567,"root : Cellular_organisms"
AQZ90611.1,2,2,"Cellular_organisms : Bacteria"
AQZ90612.1,1,131567,"root : Cellular_organisms"
AQZ90613.1,1,131567,"root : Cellular_organisms"
AQZ90614.1,1,131567,"root : Cellular_organisms"
AQZ90616.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ90617.1,1,131567,"root : Cellular_organisms"
AQZ90618.1,2,2,"Cellular_organisms : Bacteria"
AQZ90619.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ90620.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ90621.1,2,2,"Cellular_organisms : Bacteria"
AQZ90622.1,1,131567,"root : Cellular_organisms"
AQZ90623.1,1,131567,"root : Cellular_organisms"
AQZ90624.1,2,2,"Cellular_organisms : Bacteria"
AQZ90625.1,2,2,"Cellular_organisms : Bacteria"
AQZ90626.1,11,4000025,"Bacillus_subtilis_subsp_subtilis : Bacillus_subtilis_subsp_subtilis_2"
AQZ90627.1,1,131567,"root : Cellular_organisms"
AQZ90628.1,1,131567,"root : Cellular_organisms"
AQZ90629.1,1,131567,"root : Cellular_organisms"
AQZ90630.1,1,131567,"root : Cellular_organisms"
AQZ90631.1,1,131567,"root : Cellular_organisms"
AQZ90632.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ90633.1,11,4000023,"Bacillus_subtilis_node : Bacillus_subtilis_subsp_subtilis"
AQZ90634.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90635.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ90636.1,1,131567,"root : Cellular_organisms"
AQZ90637.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ90638.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ90639.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ90640.1,10,4000021,"Bacillus_subtilis_group : Bacillus_subtilis_node"
AQZ90641.1,5,4000015,"Bacillales/Lactobacillales/Erysipelotrichaceae/Tenericutes : Bacillales/Lactobacillales"
AQZ90642.1,1,131567,"root : Cellular_organisms"
AQZ90643.1,1,131567,"root : Cellular_organisms"
AQZ90644.2,1,131567,"root : Cellular_organisms"
AQZ90645.1,1,131567,"root : Cellular_organisms"
AQZ90646.1,1,131567,"root : Cellular_organisms"
AQZ90647.1,1,131567,"root : Cellular_organisms"
AQZ90648.1,1,131567,"root : Cellular_organisms"
AQZ90649.1,1,131567,"root : Cellular_organisms"
AQZ90650.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ90651.1,1,131567,"root : Cellular_organisms"
AQZ90653.1,1,131567,"root : Cellular_organisms"
AQZ90654.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90655.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90656.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ90658.1,1,131567,"root : Cellular_organisms"
AQZ90659.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90660.1,2,2,"Cellular_organisms : Bacteria"
AQZ90661.1,11,4000023,"Bacillus_subtilis_node : Bacillus_subtilis_subsp_subtilis"
AQZ90662.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ90663.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ90664.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ90665.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ90666.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ90667.1,1,131567,"root : Cellular_organisms"
AQZ90668.1,1,131567,"root : Cellular_organisms"
AQZ90669.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ90670.1,2,2,"Cellular_organisms : Bacteria"
AQZ90671.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ90672.1,1,131567,"root : Cellular_organisms"
AQZ90673.1,1,131567,"root : Cellular_organisms"
AQZ90674.1,2,2,"Cellular_organisms : Bacteria"
AQZ90675.1,1,131567,"root : Cellular_organisms"
AQZ90676.1,2,2,"Cellular_organisms : Bacteria"
AQZ90677.1,1,131567,"root : Cellular_organisms"
AQZ90678.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ90679.1,4,4000014,"Bacilli/Erysioperotrichia/Tenericutes : Bacillales/Lactobacillales/Erysipelotrichaceae/Tenericutes"
AQZ90680.1,1,131567,"root : Cellular_organisms"
AQZ90681.1,1,131567,"root : Cellular_organisms"
AQZ90682.1,2,2,"Cellular_organisms : Bacteria"
AQZ90683.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90684.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ90685.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ90686.1,1,131567,"root : Cellular_organisms"
AQZ90687.1,1,131567,"root : Cellular_organisms"
AQZ90688.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ90689.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ90690.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ90691.2,1,131567,"root : Cellular_organisms"
AQZ90692.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90693.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90694.1,1,131567,"root : Cellular_organisms"
AQZ90695.1,1,131567,"root : Cellular_organisms"
AQZ90696.1,1,131567,"root : Cellular_organisms"
AQZ90697.1,1,131567,"root : Cellular_organisms"
AQZ90698.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ90699.1,1,131567,"root : Cellular_organisms"
AQZ90700.1,1,131567,"root : Cellular_organisms"
AQZ90701.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ90702.1,1,131567,"root : Cellular_organisms"
AQZ90703.1,1,131567,"root : Cellular_organisms"
AQZ90704.1,11,4000025,"Bacillus_subtilis_subsp_subtilis : Bacillus_subtilis_subsp_subtilis_2"
AQZ90705.1,2,2,"Cellular_organisms : Bacteria"
AQZ90706.1,1,131567,"root : Cellular_organisms"
AQZ90707.1,1,131567,"root : Cellular_organisms"
AQZ90708.1,2,2,"Cellular_organisms : Bacteria"
AQZ90709.1,1,131567,"root : Cellular_organisms"
AQZ90710.1,1,131567,"root : Cellular_organisms"
AQZ90711.1,1,131567,"root : Cellular_organisms"
AQZ90712.1,1,131567,"root : Cellular_organisms"
AQZ90713.1,1,131567,"root : Cellular_organisms"
AQZ90714.1,1,131567,"root : Cellular_organisms"
AQZ90715.1,1,131567,"root : Cellular_organisms"
AQZ90716.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90717.1,2,2,"Cellular_organisms : Bacteria"
AQZ90718.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ90719.1,1,131567,"root : Cellular_organisms"
AQZ90720.1,1,131567,"root : Cellular_organisms"
AQZ90721.1,1,131567,"root : Cellular_organisms"
AQZ90722.1,1,131567,"root : Cellular_organisms"
AQZ90723.1,1,131567,"root : Cellular_organisms"
AQZ90724.1,1,131567,"root : Cellular_organisms"
AQZ90725.1,1,131567,"root : Cellular_organisms"
AQZ90726.1,1,131567,"root : Cellular_organisms"
AQZ90727.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90728.1,1,131567,"root : Cellular_organisms"
AQZ90729.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90730.1,1,131567,"root : Cellular_organisms"
AQZ90731.1,1,131567,"root : Cellular_organisms"
AQZ90732.1,1,131567,"root : Cellular_organisms"
AQZ90733.1,1,131567,"root : Cellular_organisms"
AQZ90734.1,1,131567,"root : Cellular_organisms"
AQZ90735.1,1,131567,"root : Cellular_organisms"
AQZ90736.1,1,131567,"root : Cellular_organisms"
AQZ90737.1,1,131567,"root : Cellular_organisms"
AQZ90738.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ90739.1,1,131567,"root : Cellular_organisms"
AQZ90740.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
