protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
AQZ89788.1,FOK+21,NA,NA,1,31,10,24,35,14,26,7,25,36,41,9,9,23,8,20,21,21,13,3,10
AQZ89789.1,FOK+21,NA,NA,1,25,5,19,26,12,20,11,17,23,18,11,12,7,10,18,22,13,18,6,18
AQZ89790.1,FOK+21,NA,NA,1,10,2,11,9,11,7,5,7,8,19,4,10,6,6,9,6,12,9,1,8
AQZ89791.1,FOK+21,NA,NA,1,13,3,8,27,11,12,3,12,20,32,11,6,6,8,10,21,12,16,3,4
AQZ89792.1,FOK+21,NA,NA,1,16,7,13,18,6,30,2,18,18,14,5,8,4,8,6,22,19,20,0,3
AQZ89793.1,FOK+21,NA,NA,1,11,8,9,21,6,36,6,18,20,19,4,7,2,4,9,15,16,17,0,7
AQZ89794.1,FOK+21,NA,NA,1,36,3,43,70,23,32,14,46,54,57,20,28,19,11,43,48,22,32,2,28
AQZ89795.1,FOK+21,NA,NA,1,18,3,29,32,21,25,10,21,38,23,13,24,10,16,18,31,15,22,4,19
AQZ89796.1,FOK+21,NA,NA,1,10,1,8,12,4,7,1,9,14,23,7,2,4,10,8,12,10,5,0,7
AQZ89797.1,FOK+21,NA,NA,1,17,0,20,12,2,19,0,21,20,8,7,14,6,6,2,12,23,23,1,8
AQZ89798.1,FOK+21,NA,NA,1,40,3,16,10,31,40,9,53,20,70,29,20,24,16,15,35,42,37,5,17
AQZ89799.1,FOK+21,NA,NA,1,15,3,10,13,4,22,6,12,6,14,7,6,5,5,6,7,12,14,3,6
AQZ89800.1,FOK+21,NA,NA,1,17,0,9,15,2,2,4,10,12,4,4,5,7,4,7,7,5,7,0,3
AQZ89801.1,FOK+21,NA,NA,1,2,0,1,1,6,2,3,2,3,6,3,2,4,0,2,4,3,4,0,3
AQZ89802.1,FOK+21,NA,NA,1,13,2,6,7,22,12,9,19,12,43,10,8,7,5,8,18,9,24,11,8
AQZ89803.1,FOK+21,NA,NA,1,4,0,5,15,5,9,0,9,11,12,5,3,4,8,8,4,9,7,0,3
AQZ89804.1,FOK+21,NA,NA,1,9,1,13,21,10,13,5,16,17,23,10,8,7,11,11,15,12,22,1,7
AQZ89805.1,FOK+21,NA,NA,1,14,3,17,28,8,21,6,26,28,35,11,11,7,13,15,11,19,25,0,7
AQZ89806.1,FOK+21,NA,NA,1,28,0,10,12,24,23,6,32,14,43,14,15,4,6,6,19,25,15,6,11
AQZ89807.1,FOK+21,NA,NA,1,5,0,2,10,7,9,1,3,5,2,1,3,1,4,1,3,2,7,1,0
AQZ89808.1,FOK+21,NA,NA,1,2,0,1,1,6,1,1,7,10,12,1,6,2,3,2,6,3,0,0,4
AQZ89809.1,FOK+21,NA,NA,1,28,2,18,21,13,16,4,19,22,28,6,10,10,11,10,19,12,15,3,9
AQZ89810.1,FOK+21,NA,NA,1,30,4,15,16,22,19,14,36,20,46,8,14,9,13,15,21,23,16,2,16
AQZ89811.1,FOK+21,NA,NA,1,49,1,12,13,29,41,5,43,21,61,16,11,18,19,9,31,31,45,1,7
AQZ89812.1,FOK+21,NA,NA,1,10,0,6,7,5,11,7,8,3,6,9,12,6,22,12,14,9,3,0,1
AQZ89813.1,FOK+21,NA,NA,1,15,1,20,8,5,12,1,7,14,10,4,31,5,7,12,3,6,24,0,4
AQZ89814.1,FOK+21,NA,NA,1,20,2,20,30,17,16,8,21,30,38,9,5,11,13,10,26,13,14,3,16
AQZ89815.1,FOK+21,NA,NA,1,12,3,11,11,9,13,7,10,11,15,18,10,11,31,6,13,11,8,0,7
AQZ89816.1,FOK+21,NA,NA,1,96,3,78,94,36,104,19,82,85,85,29,64,68,51,34,71,84,85,6,43
AQZ89817.1,FOK+21,NA,NA,1,13,1,12,16,6,17,3,17,22,17,1,6,8,7,6,9,17,10,0,10
AQZ89818.1,FOK+21,NA,NA,1,23,2,14,18,7,21,16,21,22,31,6,15,11,16,17,17,19,18,2,6
AQZ89819.1,FOK+21,NA,NA,1,9,1,7,7,13,4,4,12,12,12,5,6,4,8,5,9,4,5,0,4
AQZ89820.1,FOK+21,NA,NA,1,12,0,7,6,0,9,4,8,3,12,8,10,5,13,5,13,11,14,0,0
AQZ89821.1,FOK+21,NA,NA,1,19,2,13,25,10,15,6,11,15,28,6,8,7,6,8,12,7,14,2,6
AQZ89822.1,FOK+21,NA,NA,1,26,8,36,42,25,27,12,50,28,31,14,23,19,25,36,22,25,28,5,31
AQZ89823.1,FOK+21,NA,NA,1,46,7,25,33,15,41,11,31,28,40,13,16,19,23,20,18,20,20,5,19
AQZ89824.1,FOK+21,NA,NA,1,13,1,9,14,11,13,6,22,20,14,7,7,7,10,4,11,8,10,1,4
AQZ89825.1,FOK+21,NA,NA,1,29,1,4,4,16,36,7,28,11,27,4,9,14,3,2,19,13,29,8,10
AQZ89826.1,FOK+21,NA,NA,1,40,3,28,38,22,46,8,30,33,40,11,21,13,17,17,35,31,32,14,17
AQZ89827.1,FOK+21,NA,NA,1,39,1,35,46,23,45,15,28,53,43,18,16,18,12,30,29,37,41,6,20
AQZ89828.1,FOK+21,NA,NA,1,47,3,31,61,23,46,7,33,50,53,7,20,20,22,20,32,36,40,3,27
AQZ89829.1,FOK+21,NA,NA,1,39,8,16,32,11,28,11,21,30,52,12,15,7,16,16,19,23,12,4,7
AQZ89830.1,FOK+21,NA,NA,1,21,0,13,19,6,9,8,15,20,20,6,7,7,11,7,8,14,17,0,6
AQZ89831.1,FOK+21,NA,NA,1,18,0,6,13,5,13,4,10,12,20,6,11,7,5,6,10,6,17,0,5
AQZ89832.1,FOK+21,NA,NA,1,6,0,9,6,2,0,5,4,3,14,3,1,0,3,4,3,5,2,1,9
AQZ89833.1,FOK+21,NA,NA,1,7,1,8,5,6,4,3,6,7,6,4,3,2,6,5,9,8,10,2,5
AQZ89834.1,FOK+21,NA,NA,1,32,1,14,6,9,35,2,21,48,37,6,34,6,18,7,103,47,37,8,17
AQZ89835.1,FOK+21,NA,NA,1,7,3,9,11,3,10,2,12,13,20,5,9,3,2,8,5,6,11,0,7
AQZ89836.1,FOK+21,NA,NA,1,58,1,14,16,28,35,7,57,39,78,19,19,18,13,14,44,21,51,7,13
AQZ89837.1,FOK+21,NA,NA,1,18,4,29,50,22,22,13,34,41,43,17,17,20,18,24,25,13,23,10,25
AQZ89838.1,FOK+21,NA,NA,1,51,0,30,23,15,37,9,27,58,27,15,29,13,16,12,27,33,23,3,13
AQZ89839.1,FOK+21,NA,NA,1,14,1,12,2,8,28,3,18,40,25,4,12,5,7,6,78,29,22,6,14
AQZ89840.1,FOK+21,NA,NA,1,21,4,14,22,15,8,9,15,22,35,8,6,12,14,15,17,20,19,2,13
AQZ89841.1,FOK+21,NA,NA,1,40,2,14,38,11,23,14,21,22,35,12,11,14,8,20,21,23,19,2,16
AQZ89842.1,FOK+21,NA,NA,1,24,3,18,22,8,25,10,23,16,19,8,11,16,15,12,19,20,13,1,6
AQZ89843.1,FOK+21,NA,NA,1,48,4,10,9,33,42,6,36,22,63,14,9,21,9,9,32,26,52,7,13
AQZ89844.1,FOK+21,NA,NA,1,43,3,6,12,45,40,2,38,18,67,11,12,19,13,10,33,23,38,7,11
AQZ89845.1,FOK+21,NA,NA,1,29,3,18,32,22,32,15,33,22,50,10,13,32,23,26,38,29,20,5,17
AQZ89846.1,FOK+21,NA,NA,1,12,3,6,11,5,8,4,7,10,17,6,1,4,4,9,11,8,5,3,8
AQZ89847.1,FOK+21,NA,NA,1,5,1,1,3,9,8,1,9,2,14,3,5,3,2,3,5,5,13,1,3
AQZ89848.1,FOK+21,NA,NA,1,21,1,17,31,13,22,4,11,38,31,12,25,11,11,8,25,26,27,5,19
AQZ89849.1,FOK+21,NA,NA,1,11,0,10,12,7,3,7,10,12,17,7,9,3,7,9,10,6,10,1,12
AQZ89850.1,FOK+21,NA,NA,1,26,1,21,30,9,24,5,27,20,30,7,12,16,13,17,14,26,14,7,12
AQZ89851.1,FOK+21,NA,NA,1,16,2,6,12,8,17,5,15,22,21,5,7,13,7,6,11,7,12,2,5
AQZ89852.1,FOK+21,NA,NA,1,29,3,24,50,19,25,12,61,23,43,8,15,10,14,13,26,19,36,3,11
AQZ89853.1,FOK+21,NA,NA,1,33,3,21,34,26,30,5,28,24,38,9,15,18,13,20,27,9,25,1,14
AQZ89854.1,FOK+21,NA,NA,1,27,1,27,44,16,32,12,45,24,60,17,11,18,10,22,27,25,31,2,10
AQZ89855.1,FOK+21,NA,NA,1,9,2,0,2,10,17,1,14,4,18,3,3,1,1,2,7,13,7,3,1
AQZ89856.1,FOK+21,NA,NA,1,14,2,0,3,10,19,1,11,5,20,4,2,3,6,5,8,8,5,2,3
AQZ89857.1,FOK+21,NA,NA,1,17,0,13,12,14,18,6,22,15,19,7,16,8,13,14,12,12,16,2,7
AQZ89858.1,FOK+21,NA,NA,1,3,0,2,4,0,3,0,2,6,2,2,0,0,3,3,0,4,1,0,0
AQZ89859.1,FOK+21,NA,NA,1,24,2,16,21,33,17,5,35,16,41,8,21,10,14,17,21,27,26,5,12
AQZ89860.1,FOK+21,NA,NA,1,19,5,15,19,13,20,8,14,15,27,10,5,11,8,9,15,12,14,2,6
AQZ89861.1,FOK+21,NA,NA,1,17,1,17,15,9,13,7,7,22,35,10,13,12,12,12,23,23,22,3,9
AQZ89862.1,FOK+21,NA,NA,1,24,1,11,27,9,23,3,24,13,25,3,10,9,16,16,17,18,21,2,10
AQZ89863.1,FOK+21,NA,NA,1,42,6,11,12,25,41,5,53,17,56,19,10,21,10,8,41,28,34,6,8
AQZ89864.1,FOK+21,NA,NA,1,18,0,16,12,3,7,4,18,9,10,7,6,9,4,7,15,8,11,0,2
AQZ89865.1,FOK+21,NA,NA,1,5,1,1,2,8,2,2,5,5,5,2,2,0,1,5,3,1,2,0,1
AQZ89866.1,FOK+21,NA,NA,1,47,0,26,33,33,49,10,43,29,66,24,22,19,23,26,31,39,39,7,19
AQZ89867.1,FOK+21,NA,NA,1,19,2,13,16,5,17,4,14,11,19,6,5,5,5,15,12,17,12,1,8
AQZ89868.1,FOK+21,NA,NA,1,0,1,0,2,3,0,2,3,0,2,2,2,1,1,3,7,1,6,1,4
AQZ89869.1,FOK+21,NA,NA,1,8,0,3,3,2,8,0,3,2,5,3,5,1,7,3,6,3,5,0,0
AQZ89870.1,FOK+21,NA,NA,1,4,0,3,7,5,5,5,6,6,6,3,1,5,0,1,4,2,1,3,5
AQZ89871.1,FOK+21,NA,NA,1,28,3,23,28,27,30,23,28,32,48,2,20,21,13,22,29,30,27,7,12
AQZ89872.1,FOK+21,NA,NA,1,17,7,20,21,17,22,9,25,34,35,4,9,19,20,18,27,18,16,7,18
AQZ89873.1,FOK+21,NA,NA,1,24,0,14,34,19,25,3,26,30,56,13,12,12,15,22,22,15,22,4,9
AQZ89874.1,FOK+21,NA,NA,1,9,0,5,17,4,5,1,5,7,12,7,6,1,11,6,5,4,8,0,4
AQZ89875.1,FOK+21,NA,NA,1,18,2,21,26,14,12,16,24,29,41,4,11,15,16,23,26,20,18,6,15
AQZ89876.1,FOK+21,NA,NA,1,23,1,20,17,10,15,10,23,27,27,9,12,10,11,11,17,10,24,1,10
AQZ89877.1,FOK+21,NA,NA,1,25,5,22,51,16,34,21,42,41,38,16,18,18,22,19,24,34,26,4,25
AQZ89878.1,FOK+21,NA,NA,1,37,0,9,18,36,38,6,49,19,62,8,9,12,3,11,31,14,34,2,7
AQZ89879.1,FOK+21,NA,NA,1,8,0,14,17,5,12,5,20,13,16,4,8,4,4,9,10,5,7,1,3
AQZ89880.1,FOK+21,NA,NA,1,6,0,4,8,4,1,1,4,6,14,5,3,12,6,6,15,3,8,0,6
AQZ89881.1,FOK+21,NA,NA,1,35,2,11,22,8,22,6,18,19,32,11,6,7,9,12,13,8,10,1,3
AQZ89882.1,FOK+21,NA,NA,1,7,0,2,8,4,3,6,1,4,8,1,3,1,1,2,2,4,3,0,1
AQZ89883.1,FOK+21,NA,NA,1,11,2,15,29,13,24,8,23,29,36,7,11,9,13,11,17,11,19,3,7
AQZ89884.1,FOK+21,NA,NA,1,35,0,16,20,21,30,1,42,27,47,17,9,9,19,6,33,34,38,2,13
AQZ89885.1,FOK+21,NA,NA,1,32,3,28,39,24,24,20,21,20,41,7,10,17,15,25,22,18,24,6,12
AQZ89886.1,FOK+21,NA,NA,1,21,0,18,26,9,16,14,21,24,33,13,13,14,12,11,18,15,22,2,12
AQZ89887.1,FOK+21,NA,NA,1,6,1,1,12,4,2,2,6,5,3,3,2,1,5,4,4,0,4,2,3
AQZ89888.1,FOK+21,NA,NA,1,26,1,24,26,5,16,2,13,53,22,5,8,1,12,2,24,21,17,2,12
AQZ89891.1,FOK+21,NA,NA,1,2,1,1,4,8,0,0,9,1,8,1,3,1,1,4,4,3,7,0,2
AQZ89892.1,FOK+21,NA,NA,1,12,5,6,5,13,7,5,19,14,26,6,3,8,1,6,7,9,12,2,6
AQZ89893.1,FOK+21,NA,NA,1,7,1,10,13,7,5,3,7,7,16,6,1,1,6,4,3,4,6,0,6
AQZ89894.1,FOK+21,NA,NA,1,13,1,11,21,13,8,5,10,18,18,7,12,8,7,7,13,8,11,5,7
AQZ89895.1,FOK+21,NA,NA,1,8,3,0,0,5,2,0,5,4,10,1,0,2,2,2,6,5,5,0,3
AQZ89896.1,FOK+21,NA,NA,1,21,0,2,2,14,13,1,23,7,23,10,3,10,3,5,11,9,14,0,1
AQZ89897.1,FOK+21,NA,NA,1,27,3,18,27,17,22,7,18,28,32,13,20,13,15,10,29,22,22,4,12
AQZ89898.1,FOK+21,NA,NA,1,13,3,9,10,7,9,9,14,11,8,2,7,6,4,4,8,6,8,1,6
AQZ89899.1,FOK+21,NA,NA,1,18,2,10,24,10,19,7,14,17,35,12,8,12,4,11,12,15,8,1,8
AQZ89900.1,FOK+21,NA,NA,1,41,0,10,12,30,9,8,24,22,64,17,7,13,15,22,28,20,34,7,25
AQZ89901.1,FOK+21,NA,NA,1,18,1,11,18,14,14,4,15,22,26,7,6,3,10,10,17,13,18,3,6
AQZ89902.1,FOK+21,NA,NA,1,41,5,19,29,17,34,21,26,19,24,10,14,20,17,12,19,22,32,1,14
AQZ89903.1,FOK+21,NA,NA,1,59,4,14,10,36,43,10,47,16,61,16,7,24,6,8,37,24,28,5,8
AQZ89904.1,FOK+21,NA,NA,1,7,3,1,5,3,2,5,10,6,8,4,3,4,3,6,9,3,3,1,1
AQZ89905.1,FOK+21,NA,NA,1,12,0,8,14,9,10,5,12,9,10,2,8,7,9,7,9,14,12,2,7
AQZ89906.1,FOK+21,NA,NA,1,55,0,40,48,26,63,14,48,67,55,10,24,27,26,20,46,53,42,6,44
AQZ89907.1,FOK+21,NA,NA,1,25,1,21,24,13,26,6,27,26,33,12,13,21,16,11,18,14,25,6,15
AQZ89908.1,FOK+21,NA,NA,1,24,1,21,34,10,19,9,18,21,23,8,7,18,12,12,15,14,22,4,18
AQZ89909.1,FOK+21,NA,NA,1,35,4,22,30,15,42,13,27,39,47,14,14,21,19,15,35,30,33,3,12
AQZ89910.1,FOK+21,NA,NA,1,16,1,8,18,12,8,4,17,22,21,7,5,6,7,4,8,13,8,1,5
AQZ89911.1,FOK+21,NA,NA,1,64,0,55,37,31,61,4,50,70,86,15,38,22,44,9,65,50,46,6,22
AQZ89912.1,FOK+21,NA,NA,1,26,5,20,19,10,32,6,19,18,36,6,10,7,8,16,21,29,22,5,10
AQZ89913.1,FOK+21,NA,NA,1,28,2,2,13,17,22,8,23,9,38,8,5,6,11,9,12,6,23,5,11
AQZ89914.1,FOK+21,NA,NA,1,5,0,2,0,1,3,0,8,6,4,3,5,0,0,7,6,7,6,0,0
AQZ89915.1,FOK+21,NA,NA,1,20,3,21,27,6,28,18,29,21,29,9,10,12,8,16,25,22,22,1,19
AQZ89916.1,FOK+21,NA,NA,1,7,2,12,14,5,11,2,7,11,14,3,4,3,6,5,5,9,9,2,4
AQZ89917.1,FOK+21,NA,NA,1,38,2,8,17,30,42,6,47,22,48,14,12,14,12,7,26,25,47,3,9
AQZ89918.1,FOK+21,NA,NA,1,1,5,2,5,2,3,1,4,6,3,2,4,1,1,1,1,1,2,0,1
AQZ89919.1,FOK+21,NA,NA,1,22,4,16,11,14,24,13,13,14,21,3,6,10,9,3,16,17,15,1,12
AQZ89920.1,FOK+21,NA,NA,1,10,2,24,25,19,24,12,31,27,26,3,25,7,11,14,20,12,24,3,12
AQZ89921.1,FOK+21,NA,NA,1,34,1,13,17,6,19,3,16,15,19,3,9,6,5,10,11,11,10,1,5
AQZ89922.1,FOK+21,NA,NA,1,39,8,28,37,19,40,12,27,33,46,21,18,34,17,18,24,27,43,1,21
AQZ89923.1,FOK+21,NA,NA,1,8,0,13,6,6,7,2,12,16,10,3,3,1,7,4,10,6,9,1,7
AQZ89924.1,FOK+21,NA,NA,1,34,1,20,23,32,19,10,27,26,54,8,15,18,13,12,26,20,36,12,20
AQZ89925.1,FOK+21,NA,NA,1,49,0,13,12,8,37,8,21,25,22,9,18,14,14,5,50,24,32,4,16
AQZ89926.1,FOK+21,NA,NA,1,18,2,5,11,8,10,5,7,8,14,2,9,4,8,9,8,7,6,0,8
AQZ89927.1,FOK+21,NA,NA,1,29,1,21,18,4,39,2,16,17,36,5,9,13,13,13,28,15,36,3,12
AQZ89928.1,FOK+21,NA,NA,1,24,1,26,15,3,17,7,21,37,36,8,18,9,10,10,24,25,24,2,6
AQZ89929.1,FOK+21,NA,NA,1,14,3,12,19,4,12,5,14,13,18,5,11,8,6,11,7,12,9,3,7
AQZ89930.1,FOK+21,NA,NA,1,51,6,18,23,14,35,6,25,10,36,6,10,20,11,22,27,13,22,0,9
AQZ89931.1,FOK+21,NA,NA,1,43,9,23,32,22,30,8,28,29,37,11,13,30,9,21,48,31,29,12,14
AQZ89932.1,FOK+21,NA,NA,1,21,0,4,0,19,16,3,17,6,32,9,1,11,5,5,12,9,12,1,3
AQZ89933.1,FOK+21,NA,NA,1,25,0,22,43,12,18,10,37,40,43,10,23,2,34,14,38,22,32,1,6
AQZ89934.1,FOK+21,NA,NA,1,37,9,28,40,17,36,19,40,35,41,8,17,23,20,18,27,36,29,6,23
AQZ89935.1,FOK+21,NA,NA,1,24,2,13,14,11,22,6,21,21,18,4,13,17,18,6,19,19,27,1,9
AQZ89936.1,FOK+21,NA,NA,1,5,0,7,7,2,0,0,3,11,9,5,3,0,4,3,5,7,2,0,4
AQZ89937.1,FOK+21,NA,NA,1,7,4,10,16,12,8,4,14,15,10,6,6,11,7,12,14,13,12,2,9
AQZ89938.1,FOK+21,NA,NA,1,28,2,13,23,9,30,3,18,17,25,3,12,24,15,6,19,16,22,2,12
AQZ89939.1,FOK+21,NA,NA,1,10,2,4,3,2,8,1,1,19,7,1,5,1,0,3,4,3,9,0,6
AQZ89940.1,FOK+21,NA,NA,1,51,1,10,8,31,45,5,39,22,69,17,11,19,18,6,31,33,43,9,21
AQZ89941.1,FOK+21,NA,NA,1,8,0,1,4,4,3,1,7,5,10,4,2,4,0,0,1,2,6,1,3
AQZ89942.1,FOK+21,NA,NA,1,7,0,6,15,6,2,2,11,8,16,3,4,5,4,11,4,6,3,0,7
AQZ89943.1,FOK+21,NA,NA,1,15,1,2,8,17,16,7,16,5,31,5,3,10,7,13,13,9,19,4,6
AQZ89944.1,FOK+21,NA,NA,1,6,0,10,7,13,14,6,11,19,11,2,7,6,4,7,11,6,22,1,5
AQZ89945.1,FOK+21,NA,NA,1,45,5,30,28,17,42,12,23,22,57,13,12,27,14,34,36,32,36,5,9
AQZ89946.1,FOK+21,NA,NA,1,8,1,7,18,10,8,8,9,16,21,3,6,4,6,9,13,13,7,2,6
AQZ89947.1,FOK+21,NA,NA,1,25,3,11,11,47,29,2,50,17,52,8,16,9,11,9,34,27,21,5,14
AQZ89948.1,FOK+21,NA,NA,1,22,5,20,24,18,21,10,26,30,27,8,24,10,9,10,32,12,27,5,10
AQZ89949.1,FOK+21,NA,NA,1,7,3,18,26,13,19,8,22,25,25,4,22,7,14,7,18,16,11,2,15
AQZ89950.1,FOK+21,NA,NA,1,22,4,26,32,19,26,14,34,38,47,10,23,18,21,12,21,23,31,2,18
AQZ89951.1,FOK+21,NA,NA,1,17,5,18,23,17,17,11,36,26,30,5,17,13,14,13,15,18,20,2,12
AQZ89952.1,FOK+21,NA,NA,1,44,3,10,7,16,31,8,35,17,51,19,5,11,9,10,35,22,36,11,4
AQZ89953.1,FOK+21,NA,NA,1,42,4,5,13,23,24,9,30,13,64,17,7,18,7,17,32,32,23,2,19
AQZ89954.1,FOK+21,NA,NA,1,26,11,24,51,33,37,17,28,34,70,14,21,23,35,33,37,26,29,9,17
AQZ89955.1,FOK+21,NA,NA,1,16,19,7,10,3,3,6,6,6,5,5,1,1,5,3,5,4,2,0,1
AQZ89956.1,FOK+21,NA,NA,1,12,2,8,16,7,5,5,8,8,11,3,5,6,6,13,6,7,6,1,10
AQZ89957.1,FOK+21,NA,NA,1,72,10,72,113,53,64,29,57,79,136,35,25,43,61,74,75,51,60,12,45
AQZ89958.1,FOK+21,NA,NA,1,104,5,85,120,52,65,29,69,87,138,24,28,49,56,74,65,53,65,10,54
AQZ89959.1,FOK+21,NA,NA,1,43,0,26,38,11,24,15,23,20,37,4,10,18,11,24,26,17,27,5,12
AQZ89960.1,FOK+21,NA,NA,1,122,7,47,156,36,42,28,50,95,122,23,30,17,84,71,71,54,50,7,18
AQZ89961.1,FOK+21,NA,NA,1,7,4,2,9,2,5,4,6,13,11,3,3,6,5,6,3,6,3,1,1
AQZ89962.2,FOK+21,NA,NA,1,6,0,6,0,4,10,0,5,2,5,3,9,4,1,0,10,2,6,0,2
AQZ89963.1,FOK+21,NA,NA,1,10,1,3,5,7,7,4,12,9,8,2,5,5,11,9,17,3,12,0,3
AQZ89964.1,FOK+21,NA,NA,1,2,0,3,4,4,4,1,8,0,4,2,2,5,0,2,9,3,4,0,1
AQZ89965.1,FOK+21,NA,NA,1,8,0,14,21,4,4,9,17,9,14,10,11,8,25,11,12,10,10,0,8
AQZ89966.1,FOK+21,NA,NA,1,2,0,1,4,1,7,0,7,1,10,2,6,7,7,3,12,3,3,0,4
AQZ89967.1,FOK+21,NA,NA,1,10,1,5,0,3,7,1,7,2,1,2,7,3,4,1,4,5,8,0,2
AQZ89968.1,FOK+21,NA,NA,1,1,1,1,8,1,2,0,7,4,5,5,4,0,3,4,4,4,0,0,2
AQZ89969.1,FOK+21,NA,NA,1,18,4,15,23,20,13,7,18,17,40,4,12,14,14,23,23,16,11,4,11
AQZ89970.1,FOK+21,NA,NA,1,16,3,19,25,12,26,9,29,25,22,9,7,16,8,10,22,19,17,1,6
AQZ89971.1,FOK+21,NA,NA,1,6,0,0,4,7,12,4,14,7,23,5,2,1,1,3,6,8,8,3,4
AQZ89972.1,FOK+21,NA,NA,1,104,1,55,55,22,65,6,36,114,64,19,46,29,30,18,71,50,70,4,35
AQZ89973.1,FOK+21,NA,NA,1,35,7,48,47,31,41,22,31,44,59,14,16,23,19,34,36,36,35,17,19
AQZ89974.1,FOK+21,NA,NA,1,6,1,8,12,7,6,9,16,8,16,2,5,3,9,7,10,11,11,6,6
AQZ89975.1,FOK+21,NA,NA,1,34,4,14,20,14,10,9,11,21,29,6,4,9,24,13,10,14,12,3,13
AQZ89976.1,FOK+21,NA,NA,1,45,1,11,8,32,36,5,55,23,48,27,13,10,17,13,35,24,31,7,14
AQZ89977.1,FOK+21,NA,NA,1,17,1,9,28,16,18,8,14,22,25,7,5,13,17,15,19,16,18,3,16
AQZ89978.1,FOK+21,NA,NA,1,36,3,19,24,9,21,5,35,24,25,12,13,16,10,15,21,22,21,0,6
AQZ89979.1,FOK+21,NA,NA,1,30,6,22,25,14,33,11,30,17,21,6,8,15,11,18,18,19,24,1,13
AQZ89980.1,FOK+21,NA,NA,1,25,5,3,6,15,15,4,21,8,25,9,8,6,9,5,16,11,19,7,3
AQZ89981.1,FOK+21,NA,NA,1,34,0,24,29,11,40,11,33,26,51,12,13,25,26,32,40,22,26,11,18
AQZ89982.1,FOK+21,NA,NA,1,15,10,15,15,15,9,10,14,10,14,7,9,3,10,8,17,12,18,0,1
AQZ89983.1,FOK+21,NA,NA,1,23,0,18,19,16,22,9,20,20,26,9,7,12,8,16,12,8,9,3,11
AQZ89984.1,FOK+21,NA,NA,1,11,3,15,10,10,17,6,20,13,16,3,10,9,7,12,15,6,9,2,5
AQZ89985.1,FOK+21,NA,NA,1,28,8,19,23,16,33,17,19,25,36,7,11,26,17,18,21,22,24,2,17
AQZ89986.1,FOK+21,NA,NA,1,8,7,14,19,5,14,10,18,16,27,6,10,11,11,10,9,16,6,8,11
AQZ89987.1,FOK+21,NA,NA,1,25,4,17,13,10,17,7,21,16,13,5,9,7,6,6,10,16,20,0,6
AQZ89988.1,FOK+21,NA,NA,1,15,3,18,23,19,18,3,22,15,22,3,11,7,8,9,20,15,11,2,8
AQZ89989.1,FOK+21,NA,NA,1,15,2,6,2,12,20,4,24,7,31,10,6,7,4,5,13,14,16,4,7
AQZ89990.1,FOK+21,NA,NA,1,31,7,19,22,15,26,9,27,20,29,10,11,19,17,22,28,12,21,11,15
AQZ89991.1,FOK+21,NA,NA,1,34,5,7,17,26,44,3,39,26,57,15,10,19,11,11,30,19,33,5,11
AQZ89992.1,FOK+21,NA,NA,1,22,7,17,15,12,26,9,22,13,34,4,7,11,19,13,18,12,11,1,9
AQZ89993.1,FOK+21,NA,NA,1,11,2,5,12,4,12,9,11,10,13,4,3,5,6,11,11,8,7,2,8
AQZ89994.1,FOK+21,NA,NA,1,50,8,40,47,20,43,16,50,38,71,12,25,23,22,31,38,31,27,0,20
AQZ89995.1,FOK+21,NA,NA,1,8,0,16,8,5,8,0,15,21,13,1,9,3,11,7,14,5,17,0,2
AQZ89996.1,FOK+21,NA,NA,1,16,3,28,25,10,18,5,16,21,23,14,10,12,10,19,18,16,21,3,10
AQZ89997.1,FOK+21,NA,NA,1,26,0,14,15,11,6,0,12,21,17,3,8,2,10,3,8,9,23,0,6
AQZ89998.1,FOK+21,NA,NA,1,20,3,5,9,17,16,7,36,15,38,9,10,13,10,13,21,21,24,11,11
AQZ89999.1,FOK+21,NA,NA,1,9,4,5,6,9,13,0,12,17,15,4,4,10,7,6,22,10,11,5,9
AQZ90000.1,FOK+21,NA,NA,1,5,0,4,11,4,7,1,7,12,17,5,2,3,4,6,9,7,2,3,6
AQZ90001.1,FOK+21,NA,NA,1,17,1,6,16,9,10,3,13,13,33,8,7,6,4,11,11,3,18,2,4
AQZ90002.1,FOK+21,NA,NA,1,8,0,2,4,9,7,0,13,5,14,2,5,2,4,4,4,1,7,1,5
AQZ90003.1,FOK+21,NA,NA,1,47,1,30,40,20,48,18,32,37,33,8,23,17,24,14,43,35,32,4,32
AQZ90004.1,FOK+21,NA,NA,1,24,3,16,21,15,20,7,25,21,24,7,9,11,11,10,19,16,14,1,7
AQZ90005.1,FOK+21,NA,NA,1,22,0,11,9,14,25,3,29,20,37,8,7,7,6,5,11,26,26,3,11
AQZ90006.1,FOK+21,NA,NA,1,8,0,3,5,4,2,1,1,3,5,2,5,0,12,3,4,2,4,0,1
AQZ90007.1,FOK+21,NA,NA,1,17,2,25,19,8,16,13,19,11,22,7,14,8,7,12,15,16,23,3,13
AQZ90008.1,FOK+21,NA,NA,1,17,0,10,27,11,20,13,21,15,27,5,7,11,14,11,9,10,16,4,7
AQZ90009.1,FOK+21,NA,NA,1,7,1,10,9,0,6,2,8,6,11,6,3,6,2,2,2,6,11,2,2
