taxid	lineage	name	rank	mgm4461266	mgm4461267	mgm4461268	mgm4461269	mgm4461270	mgm4461271	mgm4461272	mgm4461273	mgm4461274	mgm4461275	mgm4461276	mgm4461277	mgm4461278	mgm4461279	mgm4461280	mgm4461281	mgm4461282	mgm4461283	mgm4461302	mgm4461303	mgm4461304	mgm4461305	mgm4461306	mgm4461307	mgm4461308	mgm4461309	mgm4461310	mgm4461311	mgm4461312	mgm4461313	mgm4461314	mgm4461315	mgm4461316	mgm4461318	mgm4461319	mgm4461320	mgm4461321	mgm4461322	mgm4461323	mgm4461324	mgm4461325	mgm4461326	mgm4461327	mgm4461328	mgm4461329	mgm4461330	mgm4461331	mgm4461332	mgm4461333	mgm4461334	mgm4461335	mgm4461336	mgm4461337	mgm4461338	mgm4461339	mgm4461340
46	Root;rootrank;Bacteria;domain;Actinobacteria;phylum;Actinobacteria;class;Mycobacteriales;order;Mycobacteriaceae;family;	Mycobacteriaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	Root;rootrank;Bacteria;domain;Actinobacteria;phylum;Actinobacteria;class;Mycobacteriales;order;Mycobacteriaceae;family;Mycobacterium;genus;	Mycobacterium	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	Root;rootrank;Bacteria;domain;Actinobacteria;phylum;Actinobacteria;class;Mycobacteriales;order;Nocardiaceae;family;	Nocardiaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
-50	Root;rootrank;Bacteria;domain;Actinobacteria;phylum;Actinobacteria;class;Mycobacteriales;order;Nocardiaceae;family;unclassified_Nocardiaceae;;	unclassified_Nocardiaceae		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	Root;rootrank;Bacteria;domain;Actinobacteria;phylum;Actinobacteria;class;Mycobacteriales;order;Nocardiaceae;family;Rhodococcus;genus;	Rhodococcus	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
-3831	Root;rootrank;Bacteria;domain;Actinobacteria;phylum;Actinobacteria;class;Mycobacteriales;order;unclassified_Mycobacteriales;;	unclassified_Mycobacteriales		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0
3835	Root;rootrank;Bacteria;domain;Actinobacteria;phylum;Actinobacteria;class;Streptomycetales;order;	Streptomycetales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
313	Root;rootrank;Bacteria;domain;Actinobacteria;phylum;Actinobacteria;class;Streptomycetales;order;Streptomycetaceae;family;	Streptomycetaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
322	Root;rootrank;Bacteria;domain;Actinobacteria;phylum;Actinobacteria;class;Streptomycetales;order;Streptomycetaceae;family;Streptomyces;genus;	Streptomyces	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
4	Root;rootrank;Bacteria;domain;Actinobacteria;phylum;Acidimicrobiia;class;	Acidimicrobiia	class	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Root;rootrank;Bacteria;domain;Actinobacteria;phylum;Acidimicrobiia;class;Acidimicrobiales;order;	Acidimicrobiales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	Root;rootrank;Bacteria;domain;Actinobacteria;phylum;Acidimicrobiia;class;Acidimicrobiales;order;Iamiaceae;family;	Iamiaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-13	Root;rootrank;Bacteria;domain;Actinobacteria;phylum;Acidimicrobiia;class;Acidimicrobiales;order;Iamiaceae;family;unclassified_Iamiaceae;;	unclassified_Iamiaceae		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3858	Root;rootrank;Bacteria;domain;Actinobacteria;phylum;Acidimicrobiia;class;Acidimicrobiales;order;Ilumatobacteraceae;family;	Ilumatobacteraceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3868	Root;rootrank;Bacteria;domain;Actinobacteria;phylum;Acidimicrobiia;class;Acidimicrobiales;order;Ilumatobacteraceae;family;Desertimonas;genus;	Desertimonas	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
841	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;	Proteobacteria	phylum	1	58	2	8	6	39	20	4	77	1	6	4	5	5	58	2	9	2	18	11	19	5	30	1	44	33	0	1	5	50	3	1	27	12	18	8	60	33	52	21	259	68	326	65	37	10	657	4	49	26	1	23	8	31	10	8
842	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;	Alphaproteobacteria	class	1	3	0	4	0	0	0	0	1	0	0	3	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	41	2	0	3	0	0	0	4	12	0	0	0	1	0	0	0	0	6	0	0
-843	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;unclassified_Alphaproteobacteria;;	unclassified_Alphaproteobacteria		1	3	0	4	0	0	0	0	1	0	0	3	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	3	0	0	0	4	12	0	0	0	1	0	0	0	0	6	0	0
870	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Rhizobiales;order;	Rhizobiales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
908	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Rhizobiales;order;Hyphomicrobiaceae;family;	Hyphomicrobiaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
918	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Rhizobiales;order;Hyphomicrobiaceae;family;Hyphomicrobium;genus;	Hyphomicrobium	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4431	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Rhizobiales;order;Devosiaceae;family;	Devosiaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
914	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Rhizobiales;order;Devosiaceae;family;Devosia;genus;	Devosia	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2918	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Rhizobiales;order;Devosiaceae;family;Pelagibacterium;genus;	Pelagibacterium	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4432	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Rhizobiales;order;Devosiaceae;family;unclassified_Devosiaceae;;	unclassified_Devosiaceae		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
940	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Rhizobiales;order;Phyllobacteriaceae;family;	Phyllobacteriaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-941	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Rhizobiales;order;Phyllobacteriaceae;family;unclassified_Phyllobacteriaceae;;	unclassified_Phyllobacteriaceae		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-871	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Rhizobiales;order;unclassified_Rhizobiales;;	unclassified_Rhizobiales		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1151	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Sphingomonadales;order;	Sphingomonadales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1152	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Sphingomonadales;order;Erythrobacteraceae;family;	Erythrobacteraceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1153	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Sphingomonadales;order;Erythrobacteraceae;family;unclassified_Erythrobacteraceae;;	unclassified_Erythrobacteraceae		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1158	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Sphingomonadales;order;Sphingomonadaceae;family;	Sphingomonadaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2927	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Sphingomonadales;order;Sphingomonadaceae;family;Sphingorhabdus;genus;	Sphingorhabdus	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
843	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Caulobacterales;order;	Caulobacterales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
844	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Caulobacterales;order;Caulobacteraceae;family;	Caulobacteraceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
846	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Caulobacterales;order;Caulobacteraceae;family;Brevundimonas;genus;	Brevundimonas	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
978	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Rhodobacterales;order;	Rhodobacterales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
979	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Rhodobacterales;order;Rhodobacteraceae;family;	Rhodobacteraceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1020	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Rhodobacterales;order;Rhodobacteraceae;family;Paracoccus;genus;	Paracoccus	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-980	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Alphaproteobacteria;class;Rhodobacterales;order;Rhodobacteraceae;family;unclassified_Rhodobacteraceae;;	unclassified_Rhodobacteraceae		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1175	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;	Betaproteobacteria	class	0	21	0	4	5	13	15	2	60	1	6	0	1	0	3	2	4	2	0	4	0	4	0	0	0	33	0	1	2	26	1	0	2	0	0	0	0	0	0	0	9	10	117	0	0	0	0	2	0	3	0	0	2	2	7	0
-1176	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;unclassified_Betaproteobacteria;;	unclassified_Betaproteobacteria		0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1176	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;	Burkholderiales	order	0	0	0	4	5	13	15	2	60	1	6	0	1	0	3	2	4	2	0	4	0	4	0	0	0	33	0	1	2	0	1	0	2	0	0	0	0	0	0	0	7	10	117	0	0	0	0	2	0	3	0	0	2	2	7	0
1252	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Sutterellaceae;family;	Sutterellaceae	family	0	0	0	4	5	13	15	0	60	1	6	0	1	0	3	0	4	2	0	4	0	0	0	0	0	33	0	1	0	0	1	0	2	0	0	0	0	0	0	0	4	10	117	0	0	0	0	0	0	3	0	0	2	2	5	0
1253	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Sutterellaceae;family;Parasutterella;genus;	Parasutterella	genus	0	0	0	3	0	3	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	2	2	0	0
1254	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Sutterellaceae;family;Sutterella;genus;	Sutterella	genus	0	0	0	1	5	10	14	0	60	1	6	0	0	0	0	0	4	2	0	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	10	109	0	0	0	0	0	0	2	0	0	0	0	2	0
4174	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Sutterellaceae;family;Duodenibacillus;genus;	Duodenibacillus	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0
-1253	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Sutterellaceae;family;unclassified_Sutterellaceae;;	unclassified_Sutterellaceae		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1240	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Oxalobacteraceae;family;	Oxalobacteraceae	family	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
1249	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Oxalobacteraceae;family;Oxalobacter;genus;	Oxalobacter	genus	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
-1177	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;unclassified_Burkholderiales;;	unclassified_Burkholderiales		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
-842	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;unclassified_Proteobacteria;;	unclassified_Proteobacteria		0	34	1	0	0	0	1	0	10	0	0	0	0	0	48	0	0	0	10	0	14	0	23	1	0	0	0	0	0	18	0	1	25	12	8	3	13	23	38	4	243	0	0	2	20	2	0	2	0	0	0	21	5	19	3	6
1352	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Deltaproteobacteria;class;	Deltaproteobacteria	class	0	0	1	0	1	26	4	1	6	0	0	0	2	2	1	0	5	0	8	0	5	0	5	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	10	14	0	0	0	3	5	2	0	0	8	13	0	0	1	2	0	0
1395	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Deltaproteobacteria;class;Desulfovibrionales;order;	Desulfovibrionales	order	0	0	1	0	1	26	4	1	6	0	0	0	2	2	1	0	5	0	4	0	5	0	5	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	10	14	0	0	0	3	5	2	0	0	8	13	0	0	1	2	0	0
1407	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Deltaproteobacteria;class;Desulfovibrionales;order;Desulfovibrionaceae;family;	Desulfovibrionaceae	family	0	0	1	0	1	26	4	1	6	0	0	0	2	2	1	0	5	0	4	0	5	0	5	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	10	14	0	0	0	3	5	2	0	0	8	13	0	0	1	2	0	0
1408	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Deltaproteobacteria;class;Desulfovibrionales;order;Desulfovibrionaceae;family;Bilophila;genus;	Bilophila	genus	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1411	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Deltaproteobacteria;class;Desulfovibrionales;order;Desulfovibrionaceae;family;Desulfovibrio;genus;	Desulfovibrio	genus	0	0	0	0	1	26	3	0	0	0	0	0	2	2	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	11	0	0	0	0	0	2	0	0	6	13	0	0	1	0	0	0
4233	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Deltaproteobacteria;class;Desulfovibrionales;order;Desulfovibrionaceae;family;Mailhella;genus;	Mailhella	genus	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	3	3	0	0	0	2	0	0	0	0	2	0	0
-1408	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Deltaproteobacteria;class;Desulfovibrionales;order;Desulfovibrionaceae;family;unclassified_Desulfovibrionaceae;;	unclassified_Desulfovibrionaceae		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
-1353	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Deltaproteobacteria;class;unclassified_Deltaproteobacteria;;	unclassified_Deltaproteobacteria		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1501	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;	Gammaproteobacteria	class	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	7	0	1	2	0	44	0	0	0	3	6	0	0	0	0	7	5	6	8	4	0	7	58	209	56	0	6	657	0	40	10	1	2	0	2	0	2
1616	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Enterobacterales;order;	Enterobacterales	order	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	7	0	0	0	0	44	0	0	0	1	0	0	0	0	0	7	0	0	0	1	0	0	58	209	0	0	5	641	0	1	7	1	2	0	0	0	0
1617	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Enterobacterales;order;Enterobacteriaceae;family;	Enterobacteriaceae	family	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	44	0	0	0	1	0	0	0	0	0	5	0	0	0	1	0	0	58	205	0	0	5	633	0	1	7	1	2	0	0	0	0
-1618	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Enterobacterales;order;Enterobacteriaceae;family;unclassified_Enterobacteriaceae;;	unclassified_Enterobacteriaceae		0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	44	0	0	0	1	0	0	0	0	0	5	0	0	0	1	0	0	57	199	0	0	5	391	0	1	0	1	2	0	0	0	0
1631	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Enterobacterales;order;Enterobacteriaceae;family;Enterobacter;genus;	Enterobacter	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
1649	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Enterobacterales;order;Enterobacteriaceae;family;Plesiomonas;genus;	Plesiomonas	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0
1626	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Enterobacterales;order;Enterobacteriaceae;family;Citrobacter;genus;	Citrobacter	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
-1617	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Enterobacterales;order;unclassified_Enterobacterales;;	unclassified_Enterobacterales		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	8	0	0	0	0	0	0	0	0	0
1762	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Pseudomonadales;order;	Pseudomonadales	order	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
1772	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Gammaproteobacteria;class;Pseudomonadales;order;Pseudomonadaceae;family;	Pseudomonadaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
